,x,y,z
9968,483622.4,3811206.6,194.72
9969,483622.62,3811208.5700000003,194.5
9970,483623.56,3811209.87,193.75
9971,483623.32,3811207.8200000003,194.66
9972,483623.23,3811206.84,194.68
9973,483623.03,3811204.88,194.70000000000002
9974,483622.84,3811202.94,194.77
9975,483622.55,3811200.0100000002,194.85
9976,483622.35000000003,3811198.0500000003,194.9
9977,483622.15,3811196.11,194.95000000000002
9978,483622.06,3811195.14,194.94
9979,483621.96,3811194.17,194.97
9980,483621.86,3811193.19,194.98000000000002
9981,483621.77,3811192.23,194.98000000000002
9982,483621.67,3811191.24,194.99
9983,483621.57,3811190.2800000003,194.97
9984,483621.28,3811187.36,194.95000000000002
9985,483621.10000000003,3811185.42,194.92000000000002
9986,483620.81,3811182.5100000002,194.95000000000002
9987,483620.61,3811180.5700000003,195.01
9988,483620.42,3811178.63,194.97
9989,483620.32,3811177.65,195.0
9990,483620.13,3811175.71,195.0
9991,483620.03,3811174.73,195.0
9992,483619.84,3811172.79,195.0
9993,483619.74,3811171.8200000003,195.03
9994,483619.37,3811167.94,194.97
9995,483619.08,3811165.0300000003,194.97
9996,483618.88,3811163.1,194.94
9997,483618.69,3811161.15,194.97
9998,483618.60000000003,3811160.19,194.93
9999,483618.5,3811159.22,194.94
10000,483618.31,3811157.2800000003,194.89000000000001
10001,483618.22000000003,3811156.3200000003,194.82
10002,483618.12,3811155.35,194.81
10003,483618.03,3811154.39,194.81
10004,483617.83,3811152.44,194.81
10005,483617.64,3811150.5100000002,194.75
10006,483617.39,3811147.64,193.92000000000002
10007,483617.23,3811145.73,193.25
10008,483617.08,3811143.83,192.49
10009,483616.92,3811141.93,191.66
10010,483616.86,3811140.99,191.06
10011,483616.79000000004,3811140.0300000003,190.48
10012,483616.61,3811138.1,190.1
10013,483616.52,3811137.14,190.09
10014,483616.43,3811136.17,190.04
10015,483616.14,3811133.27,189.98
10016,483615.95,3811131.34,189.87
10017,483615.67,3811128.42,189.70000000000002
10018,483615.48,3811126.48,189.59
10019,483615.29000000004,3811124.5500000003,189.5
10020,483616.43,3811123.5500000003,189.44
10021,483616.62,3811125.48,189.53
10022,483616.72000000003,3811126.45,189.53
10023,483616.81,3811127.41,189.61
10024,483617.01,3811129.35,189.71
10025,483617.10000000003,3811130.3200000003,189.78
10026,483617.38,3811133.22,189.99
10027,483617.58,3811135.16,190.03
10028,483617.78,3811137.09,190.08
10029,483618.06,3811140.0,190.42000000000002
10030,483618.12,3811140.94,191.09
10031,483618.36,3811143.7800000003,192.49
10032,483618.52,3811145.67,193.24
10033,483618.60000000003,3811146.63,193.6
10034,483618.69,3811147.58,193.91
10035,483618.77,3811148.52,194.24
10036,483618.86,3811149.48,194.56
10037,483619.14,3811152.36,194.81
10038,483619.33,3811154.3000000003,194.8
10039,483619.53,3811156.24,194.82
10040,483619.82,3811159.14,194.9
10041,483620.01,3811161.0700000003,194.9
10042,483620.11,3811162.0300000003,194.95000000000002
10043,483620.3,3811163.95,194.97
10044,483620.41000000003,3811164.93,194.99
10045,483620.51,3811165.9,194.97
10046,483620.71,3811167.84,194.99
10047,483620.9,3811169.7800000003,195.01
10048,483621.10000000003,3811171.7,195.02
10049,483621.29000000004,3811173.63,195.05
10050,483621.49,3811175.5700000003,195.03
10051,483621.78,3811178.49,195.03
10052,483621.88,3811179.47,195.02
10053,483621.99,3811180.44,195.0
10054,483622.08,3811181.41,194.99
10055,483622.18,3811182.38,194.96
10056,483622.28,3811183.35,195.0
